trip_id,zone,payment_type,passenger_count,trip_distance,fare_amount
750,North,Card,2,4.23,48.93
751,Airport,Wallet,3,10.88,23.99
752,Airport,Card,1,4.84,60.16
753,West,Card,3,9.75,19.61
754,Airport,Card,1,3.32,37.65
755,North,Card,2,4.82,9.82
756,North,Cash,1,5.83,20.74
757,East,Card,4,0.81,22.88
758,West,Cash,2,11.4,18.05
759,Central,Cash,5,5.27,18.15
760,South,Card,4,2.13,14.9
761,South,Card,2,8.17,68.23
762,North,Cash,4,1.58,30.22
763,Downtown,Card,5,0.46,31.67
764,South,Card,3,11.26,16.99
765,Airport,Wallet,3,1.1,28.43
766,Airport,Cash,5,0.74,12.15
767,North,Card,5,9.59,14.36
768,East,Cash,3,3.95,44.22
769,Airport,Cash,4,16.23,8.39
770,North,Wallet,5,2.75,59.24
771,North,Cash,4,8.5,13.18
772,South,Card,5,9.15,23.86
773,West,Card,5,3.8,9.18
774,East,Cash,5,1.8,19.79
775,West,Cash,5,3.92,12.61
776,North,Card,1,2.72,47.38
777,South,Card,2,3.25,11.08
778,South,Card,3,9.42,43.55
779,North,Cash,5,2.32,17.37
780,North,Card,4,1.84,14.93
781,Central,Card,3,11.36,13.51
782,Airport,Cash,2,3.63,40.94
783,North,Cash,4,5.65,18.33
784,East,Cash,5,5.55,18.88
785,Airport,Card,5,2.09,15.26
786,Suburb,Card,5,7.95,9.43
787,East,Cash,3,3.48,12.1
788,Airport,Card,1,3.04,10.97
789,South,Cash,3,2.99,47.98
790,Central,Card,4,6.19,7.1
791,Suburb,Cash,5,5.81,22.73
792,Central,Card,1,4.83,21.26
793,Suburb,Card,2,5.46,23.76
794,Central,Card,4,9.29,33.78
795,South,Cash,1,8.43,23.08
796,Downtown,Card,4,1.07,30.03
797,North,Card,1,4.25,10.24
798,East,Wallet,2,5.99,13.31
799,Central,Cash,5,6.94,25.41
800,Suburb,Card,3,11.32,37.3
801,Suburb,Card,3,7.71,26.62
802,Suburb,Card,1,4.79,22.41
803,South,Card,3,4.06,23.98
804,East,Card,3,3.65,38.38
805,Airport,Cash,5,3.72,9.33
806,Central,Card,5,4.18,9.02
807,Suburb,Card,3,2.04,16.44
808,East,Cash,4,6.59,26.71
809,Downtown,Cash,4,8.35,9.8
810,Airport,Cash,1,3.05,80.65
811,South,Cash,2,2.12,13.81
812,North,Card,3,6.67,9.95
813,North,Card,5,1.29,22.3
814,South,Card,2,1.34,24.76
815,South,Cash,1,15.28,17.05
816,West,Card,2,3.02,69.58
817,Airport,Card,1,5.25,7.32
818,East,Cash,3,4.05,20.71
819,Central,Card,5,0.88,23.26
820,Downtown,Card,5,4.47,11.21
821,South,Cash,1,4.51,42.19
822,North,Card,1,14.31,23.41
823,Airport,Wallet,3,2.6,24.31
824,East,Card,3,1.49,8.4
825,West,Card,1,4.88,18.98
826,North,Card,5,2.89,29.35
827,Central,Card,4,6.69,18.56
828,West,Card,4,2.69,10.48
829,North,Cash,2,10.17,36.67
830,Suburb,Card,4,14.33,10.68
831,Suburb,Card,5,1.27,14.77
832,East,Cash,1,4.83,10.85
833,Suburb,Cash,3,9.29,28.77
834,Airport,Card,5,1.64,29.54
835,Central,Card,3,8.92,22.54
836,South,Cash,3,3.68,28.22
837,North,Cash,2,3.61,19.29
838,West,Card,5,11.49,20.37
839,Central,Card,5,1.36,15.49
840,Airport,Card,5,11.36,11.76
841,Downtown,Cash,3,2.75,45.82
842,Central,Card,3,0.46,10.26
843,South,Wallet,5,20.21,32.41
844,Central,Card,2,0.36,20.88
845,North,Card,4,5.2,18.38
846,East,Card,5,16.66,35.15
847,North,Cash,1,5.4,22.9
848,East,Wallet,5,6.44,57.91
849,West,Card,4,4.27,10.38
850,West,Wallet,2,3.13,17.76
851,South,Card,4,5.07,19.52
852,South,Cash,2,1.91,15.5
853,Central,Card,1,0.33,15.08
854,North,Card,5,11.1,17.58
855,Central,Cash,3,2.5,43.67
856,South,Card,3,2.56,17.08
857,Airport,Cash,1,3.3,10.39
858,Suburb,Cash,3,24.08,25.78
859,Central,Card,5,9.83,15.69
860,South,Card,4,2.05,19.02
861,Central,Card,2,3.72,7.79
862,West,Card,1,7.99,7.35
863,Suburb,Card,4,6.89,31.06
864,West,Cash,2,3.91,28.48
865,West,Card,5,4.6,18.43
866,West,Cash,4,7.83,7.76
867,North,Wallet,3,3.49,56.06
868,West,Card,4,5.03,13.51
869,East,Card,3,4.06,32.65
870,West,Card,4,7.91,23.75
871,West,Card,2,1.88,9.53
872,Suburb,Cash,4,5.92,7.1
873,Airport,Wallet,4,35.31,27.82
874,West,Card,5,2.57,19.03
875,Downtown,Cash,3,5.28,14.08
876,West,Wallet,4,3.87,11.06
877,East,Cash,5,2.42,20.36
878,West,Wallet,1,11.49,13.32
879,East,Card,4,4.61,10.59
880,Suburb,Cash,2,5.71,25.22
881,Airport,Wallet,5,0.84,20.41
882,Suburb,Wallet,1,3.08,10.06
883,Suburb,Card,3,3.71,7.35
884,West,Wallet,5,0.86,8.95
885,North,Cash,1,4.7,7.54
886,Downtown,Wallet,4,6.36,21.49
887,East,Card,4,11.66,8.05
888,South,Cash,2,2.47,7.67
889,South,Card,2,2.1,43.94
890,Airport,Cash,5,0.92,33.45
891,Central,Card,4,5.68,13.22
892,Airport,Card,4,13.89,13.32
893,North,Card,3,0.79,24.88
894,Airport,Card,4,2.61,23.53
895,Airport,Card,5,4.76,23.16
896,Airport,Cash,5,2.96,29.39
897,Suburb,Wallet,2,0.94,11.26
898,Central,Card,4,2.24,29.71
899,West,Cash,3,2.01,22.05
900,Downtown,Card,4,2.28,15.49
901,Suburb,Card,3,1.94,34.17
902,Airport,Card,3,4.2,12.33
903,Downtown,Card,4,4.26,15.1
904,West,Card,1,5.29,15.78
905,Airport,Card,2,2.88,17.39
906,Airport,Wallet,1,0.87,24.18
907,Suburb,Card,2,9.43,16.56
908,West,Card,5,3.42,18.4
909,Suburb,Cash,4,3.85,11.52
910,Downtown,Wallet,3,9.64,33.69
911,Airport,Card,1,4.93,29.95
912,East,Cash,2,3.53,11.04
913,Airport,Card,1,2.17,27.92
914,Downtown,Card,5,3.78,23.36
915,Airport,Cash,1,14.13,28.25
916,Central,Cash,1,3.9,8.81
917,Airport,Wallet,4,3.6,45.91
918,East,Wallet,5,2.66,19.12
919,Downtown,Card,5,11.42,26.54
920,North,Card,5,13.69,45.88
921,South,Card,2,4.4,11.13
922,Suburb,Cash,2,5.0,48.37
923,West,Card,2,3.88,9.4
924,South,Cash,5,2.01,11.35
925,Downtown,Card,1,11.57,6.26
926,Downtown,Card,5,4.61,12.85
927,Airport,Cash,3,0.23,32.99
928,South,Card,5,10.62,39.67
929,North,Cash,2,17.34,5.69
930,West,Card,5,10.77,18.28
931,West,Cash,5,1.45,35.26
932,Airport,Card,4,10.14,11.7
933,Downtown,Card,4,11.62,18.01
934,North,Cash,2,8.32,39.69
935,Suburb,Cash,2,5.2,38.91
936,Suburb,Card,3,3.97,31.45
937,South,Card,4,22.17,18.06
938,West,Card,3,14.34,12.31
939,East,Card,4,7.67,31.98
940,Airport,Cash,2,2.59,10.93
941,Central,Card,4,2.55,17.87
942,North,Card,5,8.32,13.52
943,South,Card,2,4.85,44.61
944,Central,Cash,2,8.11,14.59
945,East,Cash,1,3.87,22.03
946,West,Cash,5,4.57,40.84
947,South,Card,3,8.87,39.45
948,South,Card,2,12.1,36.51
949,South,Cash,5,2.7,18.63
950,South,Card,1,2.69,11.53
951,North,Card,5,6.75,21.18
952,Suburb,Cash,3,1.8,27.43
953,Downtown,Cash,4,8.78,16.26
954,South,Cash,2,5.67,11.41
955,West,Card,4,1.67,11.97
956,South,Cash,5,2.83,13.15
957,Suburb,Cash,3,3.38,64.7
958,East,Card,5,5.45,9.71
959,West,Card,1,8.94,28.83
960,Suburb,Card,3,8.07,40.96
961,Suburb,Cash,3,1.26,25.29
962,Airport,Cash,3,6.4,30.71
963,South,Cash,1,4.21,20.45
964,Suburb,Cash,1,7.18,16.08
965,Suburb,Card,3,6.79,16.14
966,Downtown,Card,2,0.65,19.4
967,Suburb,Cash,1,5.92,21.43
968,Airport,Card,5,4.79,27.94
969,Central,Card,1,5.17,8.34
970,Suburb,Card,4,18.51,40.26
971,Airport,Card,2,2.69,15.59
972,Central,Card,4,3.11,35.77
973,Central,Cash,2,3.98,24.12
974,West,Wallet,2,6.13,25.42
975,West,Card,3,3.85,12.86
976,Suburb,Card,4,8.55,43.5
977,Airport,Card,5,4.16,23.09
978,Suburb,Card,4,9.06,15.37
979,West,Card,5,3.41,17.31
980,South,Card,2,4.0,22.69
981,Downtown,Wallet,4,2.2,29.28
982,Airport,Card,1,1.26,14.18
983,Central,Card,3,2.88,10.19
984,Suburb,Card,5,1.39,22.56
985,Suburb,Card,1,0.27,12.65
986,Airport,Wallet,4,0.23,28.8
987,South,Cash,3,1.34,20.36
988,Central,Cash,5,3.75,28.16
989,Central,Cash,3,6.25,21.5
990,West,Cash,5,3.0,12.01
991,Central,Wallet,5,3.14,30.21
992,South,Wallet,1,4.3,36.71
993,Central,Card,4,2.79,29.07
994,South,Card,1,8.15,9.53
995,Suburb,Card,2,2.39,37.14
996,West,Wallet,5,2.37,11.74
997,Suburb,Card,2,8.2,13.49
998,West,Card,4,23.98,9.57
999,Suburb,Card,3,7.84,13.53
1000,Suburb,Card,5,7.24,40.45
1001,North,Cash,4,7.69,10.51
1002,Suburb,Card,1,1.96,22.72
1003,East,Card,3,13.52,20.86
1004,Downtown,Card,3,2.44,11.25
1005,North,Card,1,13.79,12.45
1006,South,Card,3,5.26,13.87
1007,Central,Card,1,2.73,16.99
1008,South,Cash,5,4.74,33.76
1009,Suburb,Card,4,8.1,16.53
1010,West,Card,2,12.47,25.09
1011,Airport,Wallet,1,1.13,17.61
1012,East,Card,1,5.09,24.38
1013,North,Cash,5,11.05,26.34
1014,Airport,Card,4,4.29,21.02
1015,Downtown,Card,5,8.25,19.94
1016,Airport,Cash,3,8.0,27.33
1017,East,Card,3,5.49,13.5
1018,Downtown,Card,1,11.31,29.12
1019,Suburb,Card,4,2.29,17.57
1020,West,Cash,5,6.37,17.14
1021,West,Cash,3,5.82,40.0
1022,Suburb,Card,2,6.37,16.28
1023,North,Cash,5,2.2,56.63
1024,Airport,Cash,1,1.04,6.11
1025,South,Card,1,13.68,13.4
1026,North,Card,2,4.46,47.06
1027,Airport,Card,5,2.12,10.18
1028,Central,Cash,1,7.31,30.06
1029,West,Cash,4,4.18,20.81
1030,Central,Card,4,7.12,30.25
1031,Central,Cash,4,5.22,23.35
1032,Downtown,Cash,1,6.27,17.49
1033,Central,Card,5,2.37,37.44
1034,East,Cash,3,22.57,12.66
1035,Suburb,Card,3,9.54,13.64
1036,Airport,Card,3,3.57,51.37
1037,North,Card,1,2.04,11.41
1038,Central,Cash,4,5.31,14.54
1039,Airport,Card,4,6.1,10.06
1040,East,Wallet,2,4.21,14.7
1041,South,Cash,3,3.4,30.95
1042,East,Card,4,9.58,26.78
1043,South,Cash,4,6.53,25.07
1044,West,Card,2,2.45,13.91
1045,North,Card,1,10.93,12.34
1046,Downtown,Card,3,12.66,14.76
1047,East,Card,2,5.88,29.62
1048,Airport,Card,3,5.21,11.31
1049,East,Card,5,0.57,17.07
1050,West,Cash,1,0.56,46.41
1051,Central,Cash,2,5.92,12.37
1052,North,Card,3,3.7,34.27
1053,North,Card,4,8.71,14.1
1054,North,Cash,2,5.26,21.05
1055,Suburb,Cash,2,3.11,18.95
1056,North,Card,5,9.75,6.84
1057,South,Card,1,2.58,6.98
1058,Downtown,Card,1,10.44,23.62
1059,East,Card,2,0.79,27.4
1060,Downtown,Card,2,1.28,56.31
1061,West,Card,1,2.64,31.57
1062,North,Card,2,4.45,12.87
1063,Central,Card,4,1.61,38.83
1064,Downtown,Card,2,8.58,18.38
1065,Suburb,Wallet,2,1.0,15.57
1066,East,Card,1,1.87,34.13
1067,West,Card,4,2.27,25.26
1068,West,Cash,3,8.84,57.7
1069,Suburb,Card,5,5.32,29.97
1070,Suburb,Card,3,5.07,25.24
1071,Downtown,Cash,5,2.8,9.12
1072,Suburb,Wallet,4,6.91,15.19
1073,South,Cash,1,6.57,36.32
1074,East,Card,4,12.5,17.22
1075,East,Cash,3,2.49,14.6
1076,West,Card,4,6.84,11.01
1077,Central,Card,1,4.23,17.68
1078,West,Card,5,2.7,25.34
1079,South,Card,5,10.55,29.76
1080,Suburb,Card,2,2.96,10.38
1081,Airport,Cash,4,7.12,16.65
1082,East,Card,5,11.45,32.38
1083,South,Card,2,4.76,10.84
1084,South,Card,3,7.64,10.04
1085,Suburb,Cash,4,11.62,24.37
1086,Suburb,Card,5,10.43,40.17
1087,South,Card,4,4.43,12.22
1088,West,Card,3,9.5,15.61
1089,Airport,Card,1,4.69,20.41
1090,Airport,Cash,3,6.36,20.03
1091,Airport,Cash,1,7.41,23.54
1092,Suburb,Cash,2,3.9,31.69
1093,Airport,Wallet,1,7.17,13.34
1094,East,Card,1,4.48,16.36
1095,Central,Cash,1,4.15,26.71
1096,Suburb,Card,3,7.79,18.45
1097,Central,Card,5,15.48,59.47
1098,Central,Card,3,9.29,34.79
1099,West,Cash,4,16.33,15.23
1100,Suburb,Cash,1,9.02,25.43
1101,South,Card,1,7.17,32.68
1102,Downtown,Wallet,2,1.86,30.57
1103,Airport,Card,5,7.9,38.26
1104,Central,Card,4,5.87,14.46
1105,Airport,Card,4,3.23,67.09
1106,Airport,Card,3,11.65,16.51
1107,South,Card,3,4.06,9.53
1108,Downtown,Cash,3,2.0,42.43
1109,Airport,Wallet,5,7.31,12.31
1110,West,Card,5,10.9,9.71
1111,Airport,Card,3,3.58,23.65
1112,East,Card,5,9.76,11.1
1113,Central,Card,1,4.48,6.0
1114,West,Cash,2,6.06,8.74
1115,Airport,Cash,1,8.08,30.18
1116,West,Wallet,1,13.35,37.11
1117,Suburb,Card,2,3.88,6.73
1118,Airport,Wallet,1,8.91,17.42
1119,Airport,Card,5,6.34,13.66
1120,Downtown,Cash,4,12.4,19.88
1121,South,Card,5,1.81,16.35
1122,Downtown,Card,5,3.5,16.56
1123,West,Wallet,2,7.85,26.45
1124,North,Card,5,7.38,11.05
1125,Central,Card,2,2.51,39.53
1126,West,Wallet,5,3.35,10.0
1127,South,Cash,3,10.88,26.8
1128,Central,Cash,3,9.6,16.99
1129,North,Card,3,1.9,21.6
1130,North,Card,1,4.02,18.7
1131,East,Cash,3,14.02,40.51
1132,Central,Card,3,5.49,24.37
1133,Downtown,Card,5,8.09,11.32
1134,Central,Card,1,3.31,14.16
1135,Central,Cash,2,7.78,8.35
1136,South,Card,1,6.69,8.03
1137,Central,Card,3,19.16,38.86
1138,North,Wallet,5,2.11,31.35
1139,Downtown,Card,1,0.47,10.92
1140,Airport,Wallet,4,1.29,31.17
1141,East,Wallet,1,1.17,21.6
1142,North,Cash,2,6.2,11.12
1143,Suburb,Cash,5,9.42,58.97
1144,West,Cash,5,8.79,18.16
1145,Central,Card,4,10.32,12.67
1146,South,Cash,3,4.37,25.81
1147,Airport,Cash,3,1.96,24.75
1148,North,Cash,1,1.9,14.02
1149,Suburb,Wallet,2,1.05,22.76
1150,Downtown,Card,4,9.91,30.35
1151,East,Cash,3,5.58,6.28
1152,East,Card,2,11.53,15.21
1153,West,Cash,3,1.66,9.1
1154,Downtown,Card,5,1.36,6.65
1155,West,Card,3,9.19,35.94
1156,Airport,Wallet,4,14.27,44.76
1157,East,Cash,5,8.69,17.67
1158,West,Card,4,2.74,11.64
1159,East,Card,1,3.65,24.81
1160,Central,Card,5,3.0,16.96
1161,Downtown,Cash,3,4.61,26.96
1162,East,Card,4,1.99,13.49
1163,North,Cash,4,4.3,8.83
1164,West,Card,4,3.56,20.84
1165,West,Cash,1,8.45,33.99
1166,South,Card,5,3.95,19.84
1167,North,Card,5,3.35,55.11
1168,Central,Card,3,3.96,23.07
1169,Downtown,Card,3,1.01,13.64
1170,Suburb,Cash,3,0.44,21.6
1171,East,Card,2,9.67,23.18
1172,Central,Cash,1,1.72,15.91
1173,Central,Card,2,8.25,16.6
1174,Suburb,Cash,5,1.98,9.98
1175,Central,Card,4,7.35,31.81
1176,North,Card,4,6.12,13.03
1177,East,Cash,1,4.78,12.29
1178,Downtown,Card,2,6.71,18.48
1179,North,Card,1,0.87,32.64
1180,Central,Card,5,1.91,15.48
1181,Downtown,Card,1,13.76,33.62
1182,Suburb,Card,5,1.92,35.86
1183,North,Card,2,3.24,21.17
1184,East,Card,2,3.06,21.48
1185,Airport,Card,4,0.75,24.96
1186,South,Cash,2,1.24,13.17
1187,West,Wallet,2,2.85,18.3
1188,East,Cash,5,6.03,14.91
1189,Airport,Cash,3,2.85,34.73
1190,South,Card,1,1.81,15.14
1191,Central,Cash,3,2.35,33.86
1192,Airport,Card,3,1.72,24.84
1193,Airport,Card,3,4.14,6.68
1194,South,Card,1,4.61,32.7
1195,Suburb,Card,4,0.6,14.42
1196,Airport,Card,3,1.64,18.85
1197,Central,Card,3,1.4,46.22
1198,Central,Card,4,8.92,19.79
1199,East,Wallet,5,16.65,15.22
1200,West,Card,3,1.83,22.61
1201,Suburb,Card,2,5.95,11.8
1202,Suburb,Card,4,1.94,23.7
1203,West,Cash,5,6.47,10.51
1204,West,Card,1,8.49,45.45
1205,North,Card,4,18.79,18.49
1206,North,Cash,2,4.66,18.65
1207,Central,Cash,3,10.42,11.97
1208,Suburb,Card,5,4.43,31.9
1209,Airport,Card,5,1.53,9.24
1210,Suburb,Card,2,6.64,13.72
1211,Suburb,Card,2,2.51,6.59
1212,Central,Cash,2,1.25,11.76
1213,Central,Cash,4,2.49,5.54
1214,Airport,Card,1,5.41,10.06
1215,Central,Card,4,0.38,20.02
1216,Suburb,Card,1,0.8,28.68
1217,Downtown,Card,4,2.24,11.36
1218,Suburb,Card,1,15.47,38.24
1219,Suburb,Cash,5,3.64,31.51
1220,North,Cash,1,4.17,15.76
1221,Airport,Card,5,3.35,24.04
1222,Central,Card,2,6.08,42.11
1223,South,Cash,1,0.66,32.47
1224,Central,Wallet,1,3.43,21.99
1225,Downtown,Cash,2,2.32,17.66
1226,Central,Cash,3,11.2,15.5
1227,South,Card,4,7.76,17.63
1228,Downtown,Cash,5,1.34,29.19
1229,Downtown,Wallet,3,7.17,38.37
1230,Downtown,Card,1,8.05,15.14
1231,Airport,Card,2,4.15,13.52
1232,East,Wallet,5,1.52,28.52
1233,Suburb,Wallet,5,4.76,19.82
1234,North,Cash,3,0.81,8.23
1235,South,Wallet,2,6.28,13.29
1236,Central,Card,1,10.25,20.31
1237,Central,Cash,1,5.14,20.82
1238,North,Card,1,6.87,13.55
1239,Central,Card,4,6.6,25.04
1240,Suburb,Cash,5,2.12,31.18
1241,West,Wallet,3,4.24,24.27
1242,Suburb,Card,2,4.95,60.02
1243,North,Cash,5,1.85,18.25
1244,Suburb,Cash,2,6.48,12.19
1245,North,Cash,5,3.5,33.16
1246,South,Card,4,3.35,9.26
1247,West,Card,1,4.0,38.83
1248,West,Card,2,5.38,17.2
1249,North,Cash,2,1.44,43.87
1250,Central,Card,1,2.58,23.2
1251,Suburb,Card,5,4.99,20.37
1252,North,Card,3,4.38,81.2
1253,Central,Cash,2,10.16,26.68
1254,Airport,Wallet,4,10.74,17.59
1255,Central,Card,5,1.19,22.73
1256,Central,Cash,5,1.78,14.85
1257,Airport,Card,5,5.28,12.01
1258,South,Card,4,9.84,30.52
1259,Central,Cash,4,3.27,16.5
1260,South,Wallet,3,23.25,25.81
1261,South,Cash,2,7.75,11.18
1262,West,Card,5,12.65,11.26
1263,South,Card,1,4.36,27.35
1264,Suburb,Cash,2,14.34,28.39
1265,Airport,Card,4,9.38,57.56
1266,West,Card,5,4.69,26.78
1267,South,Wallet,1,3.72,24.29
1268,South,Card,2,2.74,54.39
1269,Suburb,Wallet,5,6.94,18.26
1270,Downtown,Cash,5,0.62,22.32
1271,Downtown,Card,5,10.09,7.58
1272,Central,Card,5,7.51,34.71
1273,Downtown,Card,1,8.85,13.03
1274,Airport,Card,3,11.69,10.79
1275,Central,Cash,3,7.8,17.97
1276,West,Card,5,1.88,52.13
1277,South,Cash,3,2.41,12.63
1278,West,Card,2,1.98,28.61
1279,Airport,Card,1,15.39,11.75
1280,Suburb,Cash,5,8.91,26.45
1281,North,Card,2,5.62,7.27
1282,East,Cash,4,10.61,21.51
1283,Airport,Cash,3,4.51,38.67
1284,Central,Card,2,3.26,11.72
1285,North,Cash,2,3.29,26.04
1286,South,Cash,2,2.58,26.29
1287,South,Card,3,5.15,12.05
1288,West,Cash,2,17.37,22.08
1289,Downtown,Cash,1,25.89,18.53
1290,Downtown,Card,5,5.54,77.0
1291,East,Cash,2,1.4,40.53
1292,North,Card,2,1.7,7.42
1293,Suburb,Card,4,11.8,22.6
1294,North,Card,4,3.24,33.42
1295,North,Card,3,4.96,9.59
1296,South,Cash,3,0.23,10.85
1297,South,Wallet,3,0.45,25.17
1298,Downtown,Card,5,12.44,34.42
1299,North,Card,5,3.83,22.3
1300,West,Cash,2,4.05,17.14
1301,West,Card,5,3.38,9.68
1302,South,Card,4,4.31,54.76
1303,West,Card,2,8.69,13.41
1304,Central,Cash,3,1.27,40.61
1305,East,Card,3,8.73,11.23
1306,Airport,Card,3,11.41,22.21
1307,Suburb,Card,1,2.68,7.84
1308,Central,Cash,1,11.5,10.55
1309,North,Cash,3,7.98,32.64
1310,Airport,Cash,3,2.4,37.87
1311,Downtown,Cash,3,3.27,66.05
1312,West,Wallet,4,9.63,16.34
1313,West,Card,2,4.35,18.42
1314,North,Card,1,3.13,9.2
1315,West,Cash,1,13.63,15.12
1316,West,Card,5,7.47,27.62
1317,Central,Card,5,4.68,22.52
1318,West,Cash,1,2.73,20.2
1319,North,Cash,3,5.8,30.71
1320,Airport,Cash,3,7.57,27.86
1321,Airport,Cash,1,4.98,8.66
1322,Suburb,Card,1,3.76,20.99
1323,West,Cash,4,6.05,27.8
1324,Downtown,Card,3,9.14,22.97
1325,Suburb,Card,3,6.0,16.28
1326,South,Cash,4,7.99,40.6
1327,East,Card,1,3.81,50.06
1328,Suburb,Wallet,4,8.03,14.84
1329,Downtown,Card,4,1.24,27.06
1330,Downtown,Card,3,6.63,27.67
1331,Downtown,Cash,1,6.76,6.5
1332,West,Card,5,3.78,10.51
1333,Suburb,Cash,4,3.39,33.0
1334,Central,Card,2,1.53,15.73
1335,Downtown,Card,3,7.58,6.85
1336,East,Cash,3,1.8,43.47
1337,South,Cash,4,4.8,8.98
1338,Central,Card,1,1.07,14.21
1339,East,Wallet,3,15.7,10.01
1340,East,Card,3,10.47,27.84
1341,East,Wallet,4,3.1,22.54
1342,Airport,Card,3,5.22,19.94
1343,Central,Card,5,8.62,8.95
1344,Airport,Card,3,5.02,9.37
1345,East,Card,3,1.56,14.58
1346,Downtown,Card,2,6.58,34.16
1347,West,Wallet,5,5.81,21.31
1348,Central,Cash,3,23.97,22.48
1349,Airport,Cash,5,19.79,31.14
1350,East,Cash,1,1.59,9.14
1351,South,Card,3,14.11,16.15
1352,Downtown,Card,1,9.51,40.33
1353,Airport,Card,3,7.48,10.22
1354,West,Cash,5,8.78,16.73
1355,Downtown,Cash,3,4.12,25.16
1356,Airport,Cash,3,1.62,37.69
1357,Airport,Card,4,6.26,24.69
1358,East,Cash,5,1.75,61.07
1359,South,Card,2,1.3,30.83
1360,East,Card,3,7.54,22.38
1361,East,Card,3,9.11,10.66
1362,South,Cash,2,3.3,52.96
1363,Suburb,Wallet,3,3.61,8.71
1364,North,Cash,3,4.93,12.48
1365,Airport,Card,3,7.19,20.44
1366,North,Card,5,3.06,16.3
1367,Suburb,Card,1,6.3,40.6
1368,Suburb,Card,5,1.32,14.84
1369,North,Cash,2,17.2,14.69
1370,Suburb,Cash,4,11.66,8.56
1371,West,Card,1,11.6,16.79
1372,East,Cash,2,4.77,42.35
1373,East,Card,2,7.72,24.47
1374,North,Card,1,8.37,12.29
1375,Central,Card,5,4.83,40.66
1376,South,Card,5,3.67,26.13
1377,West,Cash,1,3.78,22.08
1378,East,Card,5,1.92,13.67
1379,West,Cash,2,16.1,25.19
1380,Suburb,Card,1,2.08,6.95
1381,Central,Card,3,4.39,24.12
1382,Suburb,Card,4,6.27,13.61
1383,South,Card,1,7.67,25.02
1384,Downtown,Card,2,2.59,16.7
1385,West,Cash,2,6.29,12.64
1386,West,Card,3,5.94,9.81
1387,Airport,Card,5,2.31,17.1
1388,West,Cash,3,1.72,11.21
1389,Central,Card,5,7.66,29.04
1390,Airport,Cash,1,2.16,24.4
1391,West,Card,1,15.03,13.18
1392,Central,Cash,1,3.84,23.54
1393,Airport,Card,2,5.2,44.51
1394,Downtown,Card,1,8.0,45.41
1395,Suburb,Card,2,2.78,26.2
1396,South,Card,3,14.21,17.9
1397,East,Card,4,3.57,7.8
1398,West,Cash,4,8.52,18.05
1399,Central,Card,3,2.98,51.48
1400,Central,Wallet,4,8.86,51.78
1401,Suburb,Wallet,2,2.75,14.28
1402,East,Card,2,1.92,7.52
1403,South,Cash,1,0.77,17.7
1404,Downtown,Wallet,2,11.86,21.35
1405,Central,Card,2,8.9,19.96
1406,Downtown,Cash,4,3.35,20.57
1407,Suburb,Cash,2,14.3,22.88
1408,Airport,Card,4,5.16,13.4
1409,Suburb,Cash,2,3.41,9.53
1410,Airport,Cash,2,5.34,33.42
1411,North,Wallet,4,3.05,25.2
1412,West,Wallet,4,8.79,9.87
1413,Downtown,Card,2,4.28,28.5
1414,West,Card,2,2.78,14.97
1415,East,Cash,4,19.04,19.66
1416,East,Cash,2,5.93,20.17
1417,East,Cash,1,1.61,18.16
1418,West,Card,5,4.19,18.86
1419,Central,Card,4,5.21,15.05
1420,Downtown,Card,2,4.89,34.1
1421,West,Card,1,3.33,12.69
1422,Suburb,Cash,2,3.03,21.82
1423,Central,Card,4,1.72,43.21
1424,Downtown,Card,3,3.41,46.34
1425,Suburb,Cash,2,2.23,31.8
1426,Airport,Card,4,6.42,11.59
1427,Downtown,Card,4,7.82,19.36
1428,Downtown,Cash,2,3.0,32.0
1429,Suburb,Wallet,1,15.39,28.99
1430,Central,Card,3,12.86,18.92
1431,North,Wallet,1,4.21,9.97
1432,Central,Cash,3,10.39,34.26
1433,Suburb,Cash,1,10.4,9.87
1434,North,Card,2,3.21,30.27
1435,Airport,Card,5,13.4,17.27
1436,North,Card,4,13.22,7.19
1437,Suburb,Card,5,3.83,13.99
1438,South,Card,3,8.4,33.74
1439,Central,Card,4,4.41,17.6
1440,West,Wallet,2,11.0,13.63
1441,Airport,Wallet,1,11.88,28.13
1442,West,Card,1,1.53,31.49
1443,East,Cash,4,4.97,5.94
1444,North,Card,3,1.42,13.74
1445,Suburb,Cash,4,17.73,10.84
1446,North,Cash,4,1.55,42.6
1447,Suburb,Card,3,8.61,11.85
1448,Airport,Card,3,6.49,31.87
1449,West,Wallet,4,4.07,63.89
1450,Airport,Card,3,2.04,24.97
1451,Airport,Cash,3,14.36,5.87
1452,Airport,Card,4,5.49,31.32
1453,East,Cash,3,1.57,15.31
1454,Central,Card,2,2.7,12.9
1455,Suburb,Cash,1,4.42,26.07
1456,Central,Wallet,4,6.01,15.28
1457,North,Cash,1,1.19,62.01
1458,North,Wallet,4,2.33,12.22
1459,Central,Card,1,2.19,20.23
1460,West,Cash,2,8.23,7.76
1461,North,Card,1,2.97,6.77
1462,Airport,Card,3,8.81,33.95
1463,Suburb,Card,4,16.17,12.85
1464,Airport,Card,4,10.6,41.41
1465,North,Cash,4,8.94,12.93
1466,North,Card,4,8.07,17.79
1467,East,Card,2,4.13,32.58
1468,Suburb,Card,5,3.46,8.36
1469,West,Card,3,1.37,16.84
1470,North,Card,5,3.62,12.81
1471,North,Cash,3,9.71,21.87
1472,East,Card,1,10.94,19.11
